row_id,base_model,variant_id,model,barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,similarity,iteration,timestamp,truncated,condition,bias_type,anchor_level
BIAS_NUM_LOW_gemma3_subject_matter2_03_b2_20250815_011129,gemma3,gemma3_subject_matter2,subject_matter2,2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter2_03_b3_20250815_011129,gemma3,gemma3_subject_matter2,subject_matter2,3,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter2_03_b4_20250815_011129,gemma3,gemma3_subject_matter2,subject_matter2,4,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter2_03_b5_20250815_011129,gemma3,gemma3_subject_matter2,subject_matter2,5,high costs of DC solutions,high costs of DC solutions,matched,wrong_id_matchable,False,1.0,3,20250815_011129,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist_04_b1_20250815_011503,phi4,phi4_generalist,generalist,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist_04_b2_20250815_011503,phi4,phi4_generalist,generalist,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist_04_b3_20250815_011503,phi4,phi4_generalist,generalist,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist_04_b4_20250815_011503,phi4,phi4_generalist,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist_04_b5_20250815_011503,phi4,phi4_generalist,generalist,5,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist2_04_b1_20250815_011503,phi4,phi4_generalist2,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist2_04_b2_20250815_011503,phi4,phi4_generalist2,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist2_04_b3_20250815_011503,phi4,phi4_generalist2,generalist2,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist2_04_b4_20250815_011503,phi4,phi4_generalist2,generalist2,4,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,wrong_id_matchable,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist2_04_b5_20250815_011503,phi4,phi4_generalist2,generalist2,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,wrong_id_matchable,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative_04_b1_20250815_011503,phi4,phi4_normative,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative_04_b2_20250815_011503,phi4,phi4_normative,normative,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative_04_b3_20250815_011503,phi4,phi4_normative,normative,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative_04_b4_20250815_011503,phi4,phi4_normative,normative,4,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative_04_b5_20250815_011503,phi4,phi4_normative,normative,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,wrong_id_matchable,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative2_04_b1_20250815_011503,phi4,phi4_normative2,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative2_04_b4_20250815_011503,phi4,phi4_normative2,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative2_04_b6_20250815_011503,phi4,phi4_normative2,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative2_04_b10_20250815_011503,phi4,phi4_normative2,normative2,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative2_04_b11_20250815_011503,phi4,phi4_normative2,normative2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter_04_b1_20250815_011503,phi4,phi4_subject_matter,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter_04_b2_20250815_011503,phi4,phi4_subject_matter,subject_matter,2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter_04_b3_20250815_011503,phi4,phi4_subject_matter,subject_matter,3,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter_04_b4_20250815_011503,phi4,phi4_subject_matter,subject_matter,4,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter_04_b5_20250815_011503,phi4,phi4_subject_matter,subject_matter,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,wrong_id_matchable,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter2_04_b1_20250815_011503,phi4,phi4_subject_matter2,subject_matter2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter2_04_b2_20250815_011503,phi4,phi4_subject_matter2,subject_matter2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter2_04_b4_20250815_011503,phi4,phi4_subject_matter2,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter2_04_b8_20250815_011503,phi4,phi4_subject_matter2,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter2_04_b10_20250815_011503,phi4,phi4_subject_matter2,subject_matter2,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist_04_b1_20250815_011503,llama,llama_generalist,generalist,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,0.987,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist_04_b2_20250815_011503,llama,llama_generalist,generalist,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist_04_b3_20250815_011503,llama,llama_generalist,generalist,3,lack of use-cases in which DC is advantageous,Lack of use-cases where DC is advantageous,matched,correct_id,False,0.897,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist_04_b4_20250815_011503,llama,llama_generalist,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist_04_b5_20250815_011503,llama,llama_generalist,generalist,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist_04_b6_20250815_011503,llama,llama_generalist,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,1.0,4,20250815_011503,yes,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist_04_b7_20250815_011503,llama,llama_generalist,generalist,7,incompatibility of DC systems components,Incompatibility of DC systems components,matched,correct_id,False,1.0,4,20250815_011503,yes,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist_04_b8_20250815_011503,llama,llama_generalist,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconception and lack of knowledge leading to lengthy/expensive design and permit process,matched,correct_id,False,0.978,4,20250815_011503,yes,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist_04_b9_20250815_011503,llama,llama_generalist,generalist,9,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,correct_id,False,1.0,4,20250815_011503,yes,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist_04_b10_20250815_011503,llama,llama_generalist,generalist,10,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,correct_id,False,1.0,4,20250815_011503,yes,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist2_04_b1_20250815_011503,llama,llama_generalist2,generalist2,1,,"Power losses, quality and safety issues: Ensuring reliable and safe operation of DC systems is crucial for overcoming technical hurdles and addressing public concerns about their performance and security.",hallucinated_label,correct_id,True,0.321,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist2_04_b2_20250815_011503,llama,llama_generalist2,generalist2,2,,Lack of use-cases in which DC is advantageous: Developing practical applications that demonstrate the benefits of DC technology is essential to promote its adoption and overcome perceived drawbacks or limitations.,hallucinated_label,correct_id,True,0.349,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist2_04_b3_20250815_011503,llama,llama_generalist2,generalist2,3,,"Uncertain utility interaction (net metering, utility ownership, and agreed standards): Addressing regulatory frameworks, net metering policies, and standardized interfaces for interconnecting DC systems with existing power grids is crucial for overcoming compatibility challenges and streamlining integration.",hallucinated_label,correct_id,True,0.431,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist2_04_b4_20250815_011503,llama,llama_generalist2,generalist2,4,,"Lack of pilot projects: Demonstrating the feasibility and effectiveness of DC technologies through real-world pilots or demonstrations can help build confidence among stakeholders, address public misconceptions, and facilitate broader adoption.",hallucinated_label,correct_id,True,0.28,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist2_04_b5_20250815_011503,llama,llama_generalist2,generalist2,5,,"Public perception of DC and readiness to 'champion' installations from DC projects: Understanding public awareness and acceptance of DC technologies is vital for promoting their adoption, as successful implementation depends on the willingness of end-users (e.g., building managers or port operators) to adopt and champion these systems.",hallucinated_label,correct_id,True,0.391,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative_04_b1_20250815_011503,llama,llama_normative,normative,1,"power losses, quality and safety issues","Power losses, quality and safety issues",matched,correct_id,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative_04_b2_20250815_011503,llama,llama_normative,normative,2,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative_04_b3_20250815_011503,llama,llama_normative,normative,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative_04_b4_20250815_011503,llama,llama_normative,normative,4,lack of pilot projects,Lack of pilot projects,matched,wrong_id_matchable,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative_04_b5_20250815_011503,llama,llama_normative,normative,5,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,1.0,4,20250815_011503,no,BIASED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative_04_b6_20250815_011503,llama,llama_normative,normative,6,incompatibility of DC systems components,Incompatibility of DC systems components,matched,wrong_id_matchable,False,1.0,4,20250815_011503,yes,BIASED,BIAS_NUM_LOW,low
