row_id,base_model,variant_id,model,dc_solution,rating,label,iteration,timestamp,condition,bias_type,anchor_level,source
BIAS_EXAMPLE_dc_solution_design_tool_llama_generalist_06_20250820_170234,llama,llama_generalist,generalist,DC solution design tool,4,Very important,6,20250820_170234,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_normative2_06_20250820_170234,llama,llama_normative2,normative2,DC solution design tool,3,Important,6,20250820_170234,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_normative_06_20250820_170234,llama,llama_normative,normative,DC solution design tool,3,Important,6,20250820_170234,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_subject_matter2_06_20250820_170234,llama,llama_subject_matter2,subject_matter2,DC solution design tool,3,Important,6,20250820_170234,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_subject_matter_06_20250820_170234,llama,llama_subject_matter,subject_matter,DC solution design tool,4,Very important,6,20250820_170234,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_generalist2_06_20250820_170234,mistral,mistral_generalist2,generalist2,DC solution design tool,4,Very important,6,20250820_170234,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_generalist_06_20250820_170234,mistral,mistral_generalist,generalist,DC solution design tool,4,Very important,6,20250820_170234,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_normative2_06_20250820_170234,mistral,mistral_normative2,normative2,DC solution design tool,4,Very important,6,20250820_170234,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_normative_06_20250820_170234,mistral,mistral_normative,normative,DC solution design tool,4,Very important,6,20250820_170234,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_subject_matter2_06_20250820_170234,mistral,mistral_subject_matter2,subject_matter2,DC solution design tool,4,Very important,6,20250820_170234,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_subject_matter_06_20250820_170234,mistral,mistral_subject_matter,subject_matter,DC solution design tool,4,Very important,6,20250820_170234,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_generalist2_06_20250820_170234,phi4,phi4_generalist2,generalist2,DC solution design tool,4,Very important,6,20250820_170234,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_generalist_06_20250820_170234,phi4,phi4_generalist,generalist,DC solution design tool,4,Very important,6,20250820_170234,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_normative2_06_20250820_170234,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,6,20250820_170234,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_normative_06_20250820_170234,phi4,phi4_normative,normative,DC solution design tool,4,Very important,6,20250820_170234,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_subject_matter2_06_20250820_170234,phi4,phi4_subject_matter2,subject_matter2,DC solution design tool,4,Very important,6,20250820_170234,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_subject_matter_06_20250820_170234,phi4,phi4_subject_matter,subject_matter,DC solution design tool,4,Very important,6,20250820_170234,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_generalist2_07_20250820_170907,gemma3,gemma3_generalist2,generalist2,DC solution design tool,4,Very important,7,20250820_170907,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_generalist_07_20250820_170907,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,7,20250820_170907,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_normative2_07_20250820_170907,gemma3,gemma3_normative2,normative2,DC solution design tool,4,Very important,7,20250820_170907,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_normative_07_20250820_170907,gemma3,gemma3_normative,normative,DC solution design tool,4,Very important,7,20250820_170907,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_subject_matter2_07_20250820_170907,gemma3,gemma3_subject_matter2,subject_matter2,DC solution design tool,4,Very important,7,20250820_170907,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_subject_matter_07_20250820_170907,gemma3,gemma3_subject_matter,subject_matter,DC solution design tool,4,Very important,7,20250820_170907,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_generalist2_07_20250820_170907,llama,llama_generalist2,generalist2,DC solution design tool,3,Important,7,20250820_170907,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_generalist_07_20250820_170907,llama,llama_generalist,generalist,DC solution design tool,4,Very important,7,20250820_170907,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_normative2_07_20250820_170907,llama,llama_normative2,normative2,DC solution design tool,4,Very important,7,20250820_170907,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_normative_07_20250820_170907,llama,llama_normative,normative,DC solution design tool,4,Very important,7,20250820_170907,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_subject_matter2_07_20250820_170907,llama,llama_subject_matter2,subject_matter2,DC solution design tool,3,Important,7,20250820_170907,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_subject_matter_07_20250820_170907,llama,llama_subject_matter,subject_matter,DC solution design tool,4,Very important,7,20250820_170907,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_generalist2_07_20250820_170907,mistral,mistral_generalist2,generalist2,DC solution design tool,4,Very important,7,20250820_170907,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_generalist_07_20250820_170907,mistral,mistral_generalist,generalist,DC solution design tool,4,Very important,7,20250820_170907,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_normative2_07_20250820_170907,mistral,mistral_normative2,normative2,DC solution design tool,4,Very important,7,20250820_170907,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_normative_07_20250820_170907,mistral,mistral_normative,normative,DC solution design tool,4,Very important,7,20250820_170907,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_subject_matter2_07_20250820_170907,mistral,mistral_subject_matter2,subject_matter2,DC solution design tool,4,Very important,7,20250820_170907,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_subject_matter_07_20250820_170907,mistral,mistral_subject_matter,subject_matter,DC solution design tool,4,Very important,7,20250820_170907,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_generalist2_07_20250820_170907,phi4,phi4_generalist2,generalist2,DC solution design tool,4,Very important,7,20250820_170907,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_generalist_07_20250820_170907,phi4,phi4_generalist,generalist,DC solution design tool,4,Very important,7,20250820_170907,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_normative2_07_20250820_170907,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,7,20250820_170907,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_normative_07_20250820_170907,phi4,phi4_normative,normative,DC solution design tool,4,Very important,7,20250820_170907,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_subject_matter2_07_20250820_170907,phi4,phi4_subject_matter2,subject_matter2,DC solution design tool,4,Very important,7,20250820_170907,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_subject_matter_07_20250820_170907,phi4,phi4_subject_matter,subject_matter,DC solution design tool,4,Very important,7,20250820_170907,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_generalist2_08_20250820_171928,gemma3,gemma3_generalist2,generalist2,DC solution design tool,4,Very important,8,20250820_171928,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_generalist_08_20250820_171928,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,8,20250820_171928,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_normative2_08_20250820_171928,gemma3,gemma3_normative2,normative2,DC solution design tool,4,Very important,8,20250820_171928,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_normative_08_20250820_171928,gemma3,gemma3_normative,normative,DC solution design tool,4,Very important,8,20250820_171928,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_subject_matter2_08_20250820_171928,gemma3,gemma3_subject_matter2,subject_matter2,DC solution design tool,4,Very important,8,20250820_171928,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_subject_matter_08_20250820_171928,gemma3,gemma3_subject_matter,subject_matter,DC solution design tool,4,Very important,8,20250820_171928,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_generalist2_08_20250820_171928,llama,llama_generalist2,generalist2,DC solution design tool,3,Important,8,20250820_171928,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_generalist_08_20250820_171928,llama,llama_generalist,generalist,DC solution design tool,3,Important,8,20250820_171928,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_normative2_08_20250820_171928,llama,llama_normative2,normative2,DC solution design tool,4,Very important,8,20250820_171928,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_normative_08_20250820_171928,llama,llama_normative,normative,DC solution design tool,3,Important,8,20250820_171928,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_subject_matter2_08_20250820_171928,llama,llama_subject_matter2,subject_matter2,DC solution design tool,4,Very important,8,20250820_171928,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_subject_matter_08_20250820_171928,llama,llama_subject_matter,subject_matter,DC solution design tool,3,Important,8,20250820_171928,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_generalist2_08_20250820_171928,mistral,mistral_generalist2,generalist2,DC solution design tool,4,Very important,8,20250820_171928,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_generalist_08_20250820_171928,mistral,mistral_generalist,generalist,DC solution design tool,4,Very important,8,20250820_171928,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_normative2_08_20250820_171928,mistral,mistral_normative2,normative2,DC solution design tool,4,Very important,8,20250820_171928,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_normative_08_20250820_171928,mistral,mistral_normative,normative,DC solution design tool,4,Very important,8,20250820_171928,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_subject_matter2_08_20250820_171928,mistral,mistral_subject_matter2,subject_matter2,DC solution design tool,4,Very important,8,20250820_171928,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_subject_matter_08_20250820_171928,mistral,mistral_subject_matter,subject_matter,DC solution design tool,4,Very important,8,20250820_171928,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_generalist2_08_20250820_171928,phi4,phi4_generalist2,generalist2,DC solution design tool,4,Very important,8,20250820_171928,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_generalist_08_20250820_171928,phi4,phi4_generalist,generalist,DC solution design tool,4,Very important,8,20250820_171928,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_normative2_08_20250820_171928,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,8,20250820_171928,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_normative_08_20250820_171928,phi4,phi4_normative,normative,DC solution design tool,4,Very important,8,20250820_171928,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_subject_matter2_08_20250820_171928,phi4,phi4_subject_matter2,subject_matter2,DC solution design tool,4,Very important,8,20250820_171928,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_subject_matter_08_20250820_171928,phi4,phi4_subject_matter,subject_matter,DC solution design tool,4,Very important,8,20250820_171928,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_generalist2_09_20250820_173226,gemma3,gemma3_generalist2,generalist2,DC solution design tool,4,Very important,9,20250820_173226,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_generalist_09_20250820_173226,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,9,20250820_173226,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_normative2_09_20250820_173226,gemma3,gemma3_normative2,normative2,DC solution design tool,4,Very important,9,20250820_173226,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_normative_09_20250820_173226,gemma3,gemma3_normative,normative,DC solution design tool,4,Very important,9,20250820_173226,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_subject_matter2_09_20250820_173226,gemma3,gemma3_subject_matter2,subject_matter2,DC solution design tool,4,Very important,9,20250820_173226,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_gemma3_subject_matter_09_20250820_173226,gemma3,gemma3_subject_matter,subject_matter,DC solution design tool,4,Very important,9,20250820_173226,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_generalist2_09_20250820_173226,llama,llama_generalist2,generalist2,DC solution design tool,4,Very important,9,20250820_173226,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_generalist_09_20250820_173226,llama,llama_generalist,generalist,DC solution design tool,3,Important,9,20250820_173226,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_normative2_09_20250820_173226,llama,llama_normative2,normative2,DC solution design tool,4,Very important,9,20250820_173226,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_normative_09_20250820_173226,llama,llama_normative,normative,DC solution design tool,4,Very important,9,20250820_173226,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_subject_matter2_09_20250820_173226,llama,llama_subject_matter2,subject_matter2,DC solution design tool,4,Very important,9,20250820_173226,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_llama_subject_matter_09_20250820_173226,llama,llama_subject_matter,subject_matter,DC solution design tool,4,Very important,9,20250820_173226,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_generalist2_09_20250820_173226,mistral,mistral_generalist2,generalist2,DC solution design tool,4,Very important,9,20250820_173226,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_generalist_09_20250820_173226,mistral,mistral_generalist,generalist,DC solution design tool,4,Very important,9,20250820_173226,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_normative2_09_20250820_173226,mistral,mistral_normative2,normative2,DC solution design tool,4,Very important,9,20250820_173226,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_normative_09_20250820_173226,mistral,mistral_normative,normative,DC solution design tool,4,Very important,9,20250820_173226,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_subject_matter2_09_20250820_173226,mistral,mistral_subject_matter2,subject_matter2,DC solution design tool,4,Very important,9,20250820_173226,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_mistral_subject_matter_09_20250820_173226,mistral,mistral_subject_matter,subject_matter,DC solution design tool,4,Very important,9,20250820_173226,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_generalist2_09_20250820_173226,phi4,phi4_generalist2,generalist2,DC solution design tool,4,Very important,9,20250820_173226,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_generalist_09_20250820_173226,phi4,phi4_generalist,generalist,DC solution design tool,4,Very important,9,20250820_173226,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_normative2_09_20250820_173226,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,9,20250820_173226,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_normative_09_20250820_173226,phi4,phi4_normative,normative,DC solution design tool,4,Very important,9,20250820_173226,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_subject_matter2_09_20250820_173226,phi4,phi4_subject_matter2,subject_matter2,DC solution design tool,4,Very important,9,20250820_173226,BIASED,BIAS_EXAMPLE,,llm
BIAS_EXAMPLE_dc_solution_design_tool_phi4_subject_matter_09_20250820_173226,phi4,phi4_subject_matter,subject_matter,DC solution design tool,4,Very important,9,20250820_173226,BIASED,BIAS_EXAMPLE,,llm
BIAS_NUM_HIGH_dc_solution_design_tool_gemma3_generalist2_00_20250820_184842,gemma3,gemma3_generalist2,generalist2,DC solution design tool,4,Very important,0,20250820_184842,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_dc_solution_design_tool_gemma3_generalist_00_20250820_184842,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,0,20250820_184842,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_dc_solution_design_tool_gemma3_normative2_00_20250820_184842,gemma3,gemma3_normative2,normative2,DC solution design tool,4,Very important,0,20250820_184842,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_dc_solution_design_tool_gemma3_normative_00_20250820_184842,gemma3,gemma3_normative,normative,DC solution design tool,4,Very important,0,20250820_184842,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_dc_solution_design_tool_gemma3_subject_matter2_00_20250820_184842,gemma3,gemma3_subject_matter2,subject_matter2,DC solution design tool,4,Very important,0,20250820_184842,BIASED,BIAS_NUM_HIGH,high,llm
BIAS_NUM_HIGH_dc_solution_design_tool_gemma3_subject_matter_00_20250820_184842,gemma3,gemma3_subject_matter,subject_matter,DC solution design tool,4,Very important,0,20250820_184842,BIASED,BIAS_NUM_HIGH,high,llm
