row_id,variant_id,base_model,source,model,barrier_id,official_label,label,iteration
llama_subject-matter_24_b6,llama_subject-matter,llama,llm,subject-matter,6,public perception of DC and readiness to 'champion' installations from DC projects,,24.0
mistral_generalist_24_b1,mistral_generalist,mistral,llm,generalist,1,"power losses, quality and safety issues",,24.0
mistral_generalist_24_b2,mistral_generalist,mistral,llm,generalist,2,reduced reliability in DC devices,,24.0
mistral_generalist_24_b4,mistral_generalist,mistral,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,24.0
mistral_generalist_24_b5,mistral_generalist,mistral,llm,generalist,5,lack of pilot projects,,24.0
mistral_generalist_24_b8,mistral_generalist,mistral,llm,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,24.0
mistral_normative_24_b1,mistral_normative,mistral,llm,normative,1,"power losses, quality and safety issues",,24.0
mistral_normative_24_b2,mistral_normative,mistral,llm,normative,2,reduced reliability in DC devices,,24.0
mistral_normative_24_b4,mistral_normative,mistral,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,24.0
mistral_normative_24_b5,mistral_normative,mistral,llm,normative,5,lack of pilot projects,,24.0
mistral_normative_24_b11,mistral_normative,mistral,llm,normative,11,high costs of DC solutions,,24.0
mistral_subject-matter_24_b1,mistral_subject-matter,mistral,llm,subject-matter,1,"power losses, quality and safety issues",,24.0
mistral_subject-matter_24_b2,mistral_subject-matter,mistral,llm,subject-matter,2,reduced reliability in DC devices,,24.0
mistral_subject-matter_24_b4,mistral_subject-matter,mistral,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,24.0
mistral_subject-matter_24_b5,mistral_subject-matter,mistral,llm,subject-matter,5,lack of pilot projects,,24.0
mistral_subject-matter_24_b10,mistral_subject-matter,mistral,llm,subject-matter,10,uncertain regulatory roadmap,,24.0
phi4_generalist_25_b1,phi4_generalist,phi4,llm,generalist,1,"power losses, quality and safety issues",,25.0
phi4_generalist_25_b3,phi4_generalist,phi4,llm,generalist,3,lack of use-cases in which DC is advantageous,,25.0
phi4_generalist_25_b4,phi4_generalist,phi4,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,25.0
phi4_generalist_25_b5,phi4_generalist,phi4,llm,generalist,5,lack of pilot projects,,25.0
phi4_generalist_25_b10,phi4_generalist,phi4,llm,generalist,10,uncertain regulatory roadmap,,25.0
phi4_normative_25_b1,phi4_normative,phi4,llm,normative,1,"power losses, quality and safety issues",,25.0
phi4_normative_25_b4,phi4_normative,phi4,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,25.0
phi4_normative_25_b6,phi4_normative,phi4,llm,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,,25.0
phi4_normative_25_b8,phi4_normative,phi4,llm,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,25.0
phi4_normative_25_b10,phi4_normative,phi4,llm,normative,10,uncertain regulatory roadmap,,25.0
phi4_subject-matter_25_b1,phi4_subject-matter,phi4,llm,subject-matter,1,"power losses, quality and safety issues",,25.0
phi4_subject-matter_25_b4,phi4_subject-matter,phi4,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,25.0
phi4_subject-matter_25_b5,phi4_subject-matter,phi4,llm,subject-matter,5,lack of pilot projects,,25.0
phi4_subject-matter_25_b8,phi4_subject-matter,phi4,llm,subject-matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,25.0
phi4_subject-matter_25_b10,phi4_subject-matter,phi4,llm,subject-matter,10,uncertain regulatory roadmap,,25.0
gemma3_generalist_25_b1,gemma3_generalist,gemma3,llm,generalist,1,"power losses, quality and safety issues",,25.0
gemma3_generalist_25_b5,gemma3_generalist,gemma3,llm,generalist,5,lack of pilot projects,,25.0
gemma3_generalist_25_b6,gemma3_generalist,gemma3,llm,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,,25.0
gemma3_generalist_25_b8,gemma3_generalist,gemma3,llm,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,25.0
gemma3_generalist_25_b11,gemma3_generalist,gemma3,llm,generalist,11,high costs of DC solutions,,25.0
gemma3_normative_25_b1,gemma3_normative,gemma3,llm,normative,1,"power losses, quality and safety issues",,25.0
gemma3_normative_25_b4,gemma3_normative,gemma3,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,25.0
gemma3_normative_25_b8,gemma3_normative,gemma3,llm,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,25.0
gemma3_normative_25_b6,gemma3_normative,gemma3,llm,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,,25.0
gemma3_normative_25_b11,gemma3_normative,gemma3,llm,normative,11,high costs of DC solutions,,25.0
gemma3_subject-matter_25_b1,gemma3_subject-matter,gemma3,llm,subject-matter,1,"power losses, quality and safety issues",,25.0
gemma3_subject-matter_25_b5,gemma3_subject-matter,gemma3,llm,subject-matter,5,lack of pilot projects,,25.0
gemma3_subject-matter_25_b6,gemma3_subject-matter,gemma3,llm,subject-matter,6,public perception of DC and readiness to 'champion' installations from DC projects,,25.0
gemma3_subject-matter_25_b9,gemma3_subject-matter,gemma3,llm,subject-matter,9,lack of enough trained personnel in DC systems,,25.0
gemma3_subject-matter_25_b10,gemma3_subject-matter,gemma3,llm,subject-matter,10,uncertain regulatory roadmap,,25.0
llama_generalist_25_b1,llama_generalist,llama,llm,generalist,1,"power losses, quality and safety issues",,25.0
llama_generalist_25_b2,llama_generalist,llama,llm,generalist,2,reduced reliability in DC devices,,25.0
llama_generalist_25_b3,llama_generalist,llama,llm,generalist,3,lack of use-cases in which DC is advantageous,,25.0
llama_generalist_25_b4,llama_generalist,llama,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,25.0
llama_generalist_25_b5,llama_generalist,llama,llm,generalist,5,lack of pilot projects,,25.0
llama_normative_25_b1,llama_normative,llama,llm,normative,1,"power losses, quality and safety issues",,25.0
llama_normative_25_b3,llama_normative,llama,llm,normative,3,lack of use-cases in which DC is advantageous,,25.0
llama_normative_25_b4,llama_normative,llama,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,25.0
llama_normative_25_b11,llama_normative,llama,llm,normative,11,high costs of DC solutions,,25.0
llama_normative_25_b9,llama_normative,llama,llm,normative,9,lack of enough trained personnel in DC systems,,25.0
llama_subject-matter_25_b1,llama_subject-matter,llama,llm,subject-matter,1,"power losses, quality and safety issues",,25.0
llama_subject-matter_25_b2,llama_subject-matter,llama,llm,subject-matter,2,reduced reliability in DC devices,,25.0
llama_subject-matter_25_b4,llama_subject-matter,llama,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,25.0
llama_subject-matter_25_b5,llama_subject-matter,llama,llm,subject-matter,5,lack of pilot projects,,25.0
llama_subject-matter_25_b6,llama_subject-matter,llama,llm,subject-matter,6,public perception of DC and readiness to 'champion' installations from DC projects,,25.0
mistral_generalist_25_b1,mistral_generalist,mistral,llm,generalist,1,"power losses, quality and safety issues",,25.0
mistral_generalist_25_b2,mistral_generalist,mistral,llm,generalist,2,reduced reliability in DC devices,,25.0
mistral_generalist_25_b4,mistral_generalist,mistral,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,25.0
mistral_generalist_25_b3,mistral_generalist,mistral,llm,generalist,3,lack of use-cases in which DC is advantageous,,25.0
mistral_generalist_25_b10,mistral_generalist,mistral,llm,generalist,10,uncertain regulatory roadmap,,25.0
mistral_normative_25_b1,mistral_normative,mistral,llm,normative,1,"power losses, quality and safety issues",,25.0
mistral_normative_25_b2,mistral_normative,mistral,llm,normative,2,reduced reliability in DC devices,,25.0
mistral_normative_25_b4,mistral_normative,mistral,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,25.0
mistral_normative_25_b5,mistral_normative,mistral,llm,normative,5,lack of pilot projects,,25.0
mistral_normative_25_b9,mistral_normative,mistral,llm,normative,9,lack of enough trained personnel in DC systems,,25.0
mistral_subject-matter_25_b1,mistral_subject-matter,mistral,llm,subject-matter,1,"power losses, quality and safety issues",,25.0
mistral_subject-matter_25_b2,mistral_subject-matter,mistral,llm,subject-matter,2,reduced reliability in DC devices,,25.0
mistral_subject-matter_25_b3,mistral_subject-matter,mistral,llm,subject-matter,3,lack of use-cases in which DC is advantageous,,25.0
mistral_subject-matter_25_b4,mistral_subject-matter,mistral,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,25.0
mistral_subject-matter_25_b5,mistral_subject-matter,mistral,llm,subject-matter,5,lack of pilot projects,,25.0
phi4_generalist_26_b1,phi4_generalist,phi4,llm,generalist,1,"power losses, quality and safety issues",,26.0
phi4_generalist_26_b4,phi4_generalist,phi4,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,26.0
phi4_generalist_26_b5,phi4_generalist,phi4,llm,generalist,5,lack of pilot projects,,26.0
phi4_generalist_26_b8,phi4_generalist,phi4,llm,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,26.0
phi4_generalist_26_b10,phi4_generalist,phi4,llm,generalist,10,uncertain regulatory roadmap,,26.0
phi4_normative_26_b1,phi4_normative,phi4,llm,normative,1,"power losses, quality and safety issues",,26.0
phi4_normative_26_b4,phi4_normative,phi4,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,26.0
phi4_normative_26_b5,phi4_normative,phi4,llm,normative,5,lack of pilot projects,,26.0
phi4_normative_26_b6,phi4_normative,phi4,llm,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,,26.0
phi4_normative_26_b10,phi4_normative,phi4,llm,normative,10,uncertain regulatory roadmap,,26.0
phi4_subject-matter_26_b1,phi4_subject-matter,phi4,llm,subject-matter,1,"power losses, quality and safety issues",,26.0
phi4_subject-matter_26_b4,phi4_subject-matter,phi4,llm,subject-matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,26.0
phi4_subject-matter_26_b5,phi4_subject-matter,phi4,llm,subject-matter,5,lack of pilot projects,,26.0
phi4_subject-matter_26_b8,phi4_subject-matter,phi4,llm,subject-matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,26.0
phi4_subject-matter_26_b10,phi4_subject-matter,phi4,llm,subject-matter,10,uncertain regulatory roadmap,,26.0
gemma3_generalist_26_b1,gemma3_generalist,gemma3,llm,generalist,1,"power losses, quality and safety issues",,26.0
gemma3_generalist_26_b5,gemma3_generalist,gemma3,llm,generalist,5,lack of pilot projects,,26.0
gemma3_generalist_26_b6,gemma3_generalist,gemma3,llm,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,,26.0
gemma3_generalist_26_b8,gemma3_generalist,gemma3,llm,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,26.0
gemma3_generalist_26_b11,gemma3_generalist,gemma3,llm,generalist,11,high costs of DC solutions,,26.0
gemma3_normative_26_b1,gemma3_normative,gemma3,llm,normative,1,"power losses, quality and safety issues",,26.0
gemma3_normative_26_b4,gemma3_normative,gemma3,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,26.0
gemma3_normative_26_b8,gemma3_normative,gemma3,llm,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,,26.0
gemma3_normative_26_b9,gemma3_normative,gemma3,llm,normative,9,lack of enough trained personnel in DC systems,,26.0
gemma3_normative_26_b11,gemma3_normative,gemma3,llm,normative,11,high costs of DC solutions,,26.0
gemma3_subject-matter_26_b1,gemma3_subject-matter,gemma3,llm,subject-matter,1,"power losses, quality and safety issues",,26.0
gemma3_subject-matter_26_b5,gemma3_subject-matter,gemma3,llm,subject-matter,5,lack of pilot projects,,26.0
gemma3_subject-matter_26_b6,gemma3_subject-matter,gemma3,llm,subject-matter,6,public perception of DC and readiness to 'champion' installations from DC projects,,26.0
gemma3_subject-matter_26_b9,gemma3_subject-matter,gemma3,llm,subject-matter,9,lack of enough trained personnel in DC systems,,26.0
gemma3_subject-matter_26_b11,gemma3_subject-matter,gemma3,llm,subject-matter,11,high costs of DC solutions,,26.0
llama_generalist_26_b3,llama_generalist,llama,llm,generalist,3,lack of use-cases in which DC is advantageous,,26.0
llama_generalist_26_b4,llama_generalist,llama,llm,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,26.0
llama_generalist_26_b7,llama_generalist,llama,llm,generalist,7,incompatibility of DC systems components,,26.0
llama_generalist_26_b6,llama_generalist,llama,llm,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,,26.0
llama_generalist_26_b9,llama_generalist,llama,llm,generalist,9,lack of enough trained personnel in DC systems,,26.0
llama_normative_26_b1,llama_normative,llama,llm,normative,1,"power losses, quality and safety issues",,26.0
llama_normative_26_b3,llama_normative,llama,llm,normative,3,lack of use-cases in which DC is advantageous,,26.0
llama_normative_26_b4,llama_normative,llama,llm,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",,26.0
llama_normative_26_b5,llama_normative,llama,llm,normative,5,lack of pilot projects,,26.0
