row_id,source,base_model,variant_id,model,dc_solution,rating,label,condition,iteration,timestamp
gemma3_subject_matter_37_20250811_135919,llm,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,37.0,20250811_135919
gemma3_subject_matter2_37_20250811_135919,llm,gemma3,gemma3_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,37.0,20250811_135919
llama_generalist_38_20250811_140251,llm,llama,llama_generalist,generalist,Static protection system,4,Very important,CONTEXT,38.0,20250811_140251
llama_generalist2_38_20250811_140251,llm,llama,llama_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,38.0,20250811_140251
llama_normative_38_20250811_140251,llm,llama,llama_normative,normative,Static protection system,4,Very important,CONTEXT,38.0,20250811_140251
llama_normative2_38_20250811_140251,llm,llama,llama_normative2,normative2,Static protection system,3,Important,CONTEXT,38.0,20250811_140251
llama_subject_matter_38_20250811_140251,llm,llama,llama_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,38.0,20250811_140251
llama_subject_matter2_38_20250811_140251,llm,llama,llama_subject_matter2,subject_matter2,Static protection system,3,Important,CONTEXT,38.0,20250811_140251
mistral_generalist_38_20250811_140251,llm,mistral,mistral_generalist,generalist,Static protection system,4,Very important,CONTEXT,38.0,20250811_140251
mistral_generalist2_38_20250811_140251,llm,mistral,mistral_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,38.0,20250811_140251
mistral_normative_38_20250811_140251,llm,mistral,mistral_normative,normative,Static protection system,4,Very important,CONTEXT,38.0,20250811_140251
mistral_normative2_38_20250811_140251,llm,mistral,mistral_normative2,normative2,Static protection system,4,Very important,CONTEXT,38.0,20250811_140251
mistral_subject_matter_38_20250811_140251,llm,mistral,mistral_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,38.0,20250811_140251
mistral_subject_matter2_38_20250811_140251,llm,mistral,mistral_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,38.0,20250811_140251
gemma3_generalist_38_20250811_140251,llm,gemma3,gemma3_generalist,generalist,Static protection system,4,Very important,CONTEXT,38.0,20250811_140251
gemma3_generalist2_38_20250811_140251,llm,gemma3,gemma3_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,38.0,20250811_140251
gemma3_normative_38_20250811_140251,llm,gemma3,gemma3_normative,normative,Static protection system,4,Very important,CONTEXT,38.0,20250811_140251
gemma3_normative2_38_20250811_140251,llm,gemma3,gemma3_normative2,normative2,Static protection system,4,Very important,CONTEXT,38.0,20250811_140251
gemma3_subject_matter_38_20250811_140251,llm,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,38.0,20250811_140251
gemma3_subject_matter2_38_20250811_140251,llm,gemma3,gemma3_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,38.0,20250811_140251
llama_generalist_39_20250811_140703,llm,llama,llama_generalist,generalist,Static protection system,3,Important,CONTEXT,39.0,20250811_140703
llama_generalist2_39_20250811_140703,llm,llama,llama_generalist2,generalist2,Static protection system,3,Important,CONTEXT,39.0,20250811_140703
llama_normative_39_20250811_140703,llm,llama,llama_normative,normative,Static protection system,4,Very important,CONTEXT,39.0,20250811_140703
llama_normative2_39_20250811_140703,llm,llama,llama_normative2,normative2,Static protection system,3,Important,CONTEXT,39.0,20250811_140703
llama_subject_matter_39_20250811_140703,llm,llama,llama_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,39.0,20250811_140703
llama_subject_matter2_39_20250811_140703,llm,llama,llama_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,39.0,20250811_140703
mistral_generalist_39_20250811_140703,llm,mistral,mistral_generalist,generalist,Static protection system,4,Very important,CONTEXT,39.0,20250811_140703
mistral_generalist2_39_20250811_140703,llm,mistral,mistral_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,39.0,20250811_140703
mistral_normative_39_20250811_140703,llm,mistral,mistral_normative,normative,Static protection system,4,Very important,CONTEXT,39.0,20250811_140703
mistral_normative2_39_20250811_140703,llm,mistral,mistral_normative2,normative2,Static protection system,4,Very important,CONTEXT,39.0,20250811_140703
mistral_subject_matter_39_20250811_140703,llm,mistral,mistral_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,39.0,20250811_140703
mistral_subject_matter2_39_20250811_140703,llm,mistral,mistral_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,39.0,20250811_140703
gemma3_generalist_39_20250811_140703,llm,gemma3,gemma3_generalist,generalist,Static protection system,4,Very important,CONTEXT,39.0,20250811_140703
gemma3_generalist2_39_20250811_140703,llm,gemma3,gemma3_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,39.0,20250811_140703
gemma3_normative_39_20250811_140703,llm,gemma3,gemma3_normative,normative,Static protection system,4,Very important,CONTEXT,39.0,20250811_140703
gemma3_normative2_39_20250811_140703,llm,gemma3,gemma3_normative2,normative2,Static protection system,4,Very important,CONTEXT,39.0,20250811_140703
gemma3_subject_matter_39_20250811_140703,llm,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,39.0,20250811_140703
gemma3_subject_matter2_39_20250811_140703,llm,gemma3,gemma3_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,39.0,20250811_140703
llama_generalist_40_20250811_141041,llm,llama,llama_generalist,generalist,Static protection system,4,Very important,CONTEXT,40.0,20250811_141041
llama_generalist2_40_20250811_141041,llm,llama,llama_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,40.0,20250811_141041
llama_normative_40_20250811_141041,llm,llama,llama_normative,normative,Static protection system,4,Very important,CONTEXT,40.0,20250811_141041
llama_normative2_40_20250811_141041,llm,llama,llama_normative2,normative2,Static protection system,4,Very important,CONTEXT,40.0,20250811_141041
llama_subject_matter_40_20250811_141041,llm,llama,llama_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,40.0,20250811_141041
llama_subject_matter2_40_20250811_141041,llm,llama,llama_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,40.0,20250811_141041
mistral_generalist_40_20250811_141041,llm,mistral,mistral_generalist,generalist,Static protection system,4,Very important,CONTEXT,40.0,20250811_141041
mistral_generalist2_40_20250811_141041,llm,mistral,mistral_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,40.0,20250811_141041
mistral_normative_40_20250811_141041,llm,mistral,mistral_normative,normative,Static protection system,4,Very important,CONTEXT,40.0,20250811_141041
mistral_normative2_40_20250811_141041,llm,mistral,mistral_normative2,normative2,Static protection system,4,Very important,CONTEXT,40.0,20250811_141041
mistral_subject_matter_40_20250811_141041,llm,mistral,mistral_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,40.0,20250811_141041
mistral_subject_matter2_40_20250811_141041,llm,mistral,mistral_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,40.0,20250811_141041
gemma3_generalist_40_20250811_141041,llm,gemma3,gemma3_generalist,generalist,Static protection system,4,Very important,CONTEXT,40.0,20250811_141041
gemma3_generalist2_40_20250811_141041,llm,gemma3,gemma3_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,40.0,20250811_141041
gemma3_normative_40_20250811_141041,llm,gemma3,gemma3_normative,normative,Static protection system,4,Very important,CONTEXT,40.0,20250811_141041
gemma3_normative2_40_20250811_141041,llm,gemma3,gemma3_normative2,normative2,Static protection system,4,Very important,CONTEXT,40.0,20250811_141041
gemma3_subject_matter_40_20250811_141041,llm,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,40.0,20250811_141041
gemma3_subject_matter2_40_20250811_141041,llm,gemma3,gemma3_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,40.0,20250811_141041
llama_generalist_41_20250811_141513,llm,llama,llama_generalist,generalist,Static protection system,3,Important,CONTEXT,41.0,20250811_141513
llama_generalist2_41_20250811_141513,llm,llama,llama_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,41.0,20250811_141513
llama_normative_41_20250811_141513,llm,llama,llama_normative,normative,Static protection system,4,Very important,CONTEXT,41.0,20250811_141513
llama_normative2_41_20250811_141513,llm,llama,llama_normative2,normative2,Static protection system,4,Very important,CONTEXT,41.0,20250811_141513
llama_subject_matter_41_20250811_141513,llm,llama,llama_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,41.0,20250811_141513
llama_subject_matter2_41_20250811_141513,llm,llama,llama_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,41.0,20250811_141513
mistral_generalist_41_20250811_141513,llm,mistral,mistral_generalist,generalist,Static protection system,4,Very important,CONTEXT,41.0,20250811_141513
mistral_generalist2_41_20250811_141513,llm,mistral,mistral_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,41.0,20250811_141513
mistral_normative_41_20250811_141513,llm,mistral,mistral_normative,normative,Static protection system,4,Very important,CONTEXT,41.0,20250811_141513
mistral_normative2_41_20250811_141513,llm,mistral,mistral_normative2,normative2,Static protection system,4,Very important,CONTEXT,41.0,20250811_141513
mistral_subject_matter_41_20250811_141513,llm,mistral,mistral_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,41.0,20250811_141513
mistral_subject_matter2_41_20250811_141513,llm,mistral,mistral_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,41.0,20250811_141513
gemma3_generalist_41_20250811_141513,llm,gemma3,gemma3_generalist,generalist,Static protection system,4,Very important,CONTEXT,41.0,20250811_141513
gemma3_generalist2_41_20250811_141513,llm,gemma3,gemma3_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,41.0,20250811_141513
gemma3_normative_41_20250811_141513,llm,gemma3,gemma3_normative,normative,Static protection system,4,Very important,CONTEXT,41.0,20250811_141513
gemma3_normative2_41_20250811_141513,llm,gemma3,gemma3_normative2,normative2,Static protection system,4,Very important,CONTEXT,41.0,20250811_141513
gemma3_subject_matter_41_20250811_141513,llm,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,41.0,20250811_141513
gemma3_subject_matter2_41_20250811_141513,llm,gemma3,gemma3_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,41.0,20250811_141513
llama_generalist_42_20250811_141921,llm,llama,llama_generalist,generalist,Static protection system,3,Important,CONTEXT,42.0,20250811_141921
llama_generalist2_42_20250811_141921,llm,llama,llama_generalist2,generalist2,Static protection system,3,Important,CONTEXT,42.0,20250811_141921
llama_normative_42_20250811_141921,llm,llama,llama_normative,normative,Static protection system,4,Very important,CONTEXT,42.0,20250811_141921
llama_normative2_42_20250811_141921,llm,llama,llama_normative2,normative2,Static protection system,4,Very important,CONTEXT,42.0,20250811_141921
llama_subject_matter_42_20250811_141921,llm,llama,llama_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,42.0,20250811_141921
llama_subject_matter2_42_20250811_141921,llm,llama,llama_subject_matter2,subject_matter2,Static protection system,3,Important,CONTEXT,42.0,20250811_141921
mistral_generalist_42_20250811_141921,llm,mistral,mistral_generalist,generalist,Static protection system,4,Very important,CONTEXT,42.0,20250811_141921
mistral_generalist2_42_20250811_141921,llm,mistral,mistral_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,42.0,20250811_141921
mistral_normative_42_20250811_141921,llm,mistral,mistral_normative,normative,Static protection system,4,Very important,CONTEXT,42.0,20250811_141921
mistral_normative2_42_20250811_141921,llm,mistral,mistral_normative2,normative2,Static protection system,4,Very important,CONTEXT,42.0,20250811_141921
mistral_subject_matter_42_20250811_141921,llm,mistral,mistral_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,42.0,20250811_141921
mistral_subject_matter2_42_20250811_141921,llm,mistral,mistral_subject_matter2,subject_matter2,Static protection system,4,Very important,CONTEXT,42.0,20250811_141921
gemma3_generalist_42_20250811_141921,llm,gemma3,gemma3_generalist,generalist,Static protection system,4,Very important,CONTEXT,42.0,20250811_141921
gemma3_generalist2_42_20250811_141921,llm,gemma3,gemma3_generalist2,generalist2,Static protection system,4,Very important,CONTEXT,42.0,20250811_141921
gemma3_normative_42_20250811_141921,llm,gemma3,gemma3_normative,normative,Static protection system,4,Very important,CONTEXT,42.0,20250811_141921
gemma3_normative2_42_20250811_141921,llm,gemma3,gemma3_normative2,normative2,Static protection system,4,Very important,CONTEXT,42.0,20250811_141921
gemma3_subject_matter_42_20250811_141921,llm,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,CONTEXT,42.0,20250811_141921
